# ofcuda_matrix cell africa n=488 nations=0 ticks=60
# engine oracle /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/oracle/africa_n488_nat0_t60.dump
# spawn init    /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/refs/africa_a488_nat0.init.txt
# map          /opt/data/workspaces/skg/openfront-ai/openfront/resources/maps/africa (1948x2032, land 2183279 from BYTES)
# engine land from manifest 2183279
### INIT (engine spawn output vs the CUDA spawn/init dump)
init_plane_hash 0x92f9830e35a3aa8d engine_boundary0_hash 0x92f9830e35a3aa8d match yes
per-player owned sets match: yes
engine boundary0 owned_total 25358, port plane owned 25358
TROOPS boundary 32: [40/0 eng 0x4095bd6b270ab274 dev 0x4095bd6b270ab274 ok] [142/0 eng 0x40a105bc06fcc070 dev 0x40a105bc06fcc070 ok] [165/0 eng 0x40a2ac8b685fb686 dev 0x40a2ac8b685fb686 ok] [166/0 eng 0x40a5dc8b685fb686 dev 0x40a5dc8b685fb686 ok] [196/0 eng 0x40a14323b7ae3b7c dev 0x40a14323b7ae3b7c ok] [303/0 eng 0x409b7309e9d09ea0 dev 0x409b7309e9d09ea0 ok] [451/0 eng 0x409f00a8ac968ac8 dev 0x409f00a8ac968ac8 ok] [77/0 eng 0x4094929bc5a7bc5c dev 0x4094929bc5a7bc5c ok] [101/0 eng 0x4096cd6b270ab274 dev 0x4096cd6b270ab274 ok] [215/0 eng 0x409a003a886da888 dev 0x409a003a886da888 ok] [326/0 eng 0x40a3c48b685fb686 dev 0x40a3c48b685fb686 ok] [341/0 eng 0x409c2309e9d09ea0 dev 0x409c2309e9d09ea0 ok] [361/0 eng 0x40a4cdf319113190 dev 0x40a4cdf319113190 ok] [369/0 eng 0x409e25d94b3394b4 dev 0x409e25d94b3394b4 ok] [377/0 eng 0x4094929bc5a7bc5c dev 0x4094929bc5a7bc5c ok] [36/0 eng 0x40a509f319113190 dev 0x40a509f319113190 ok] [96/0 eng 0x4097ed6b270ab274 dev 0x4097ed6b270ab274 ok] [149/0 eng 0x40a1c1bc06fcc070 dev 0x40a1c1bc06fcc070 ok] [220/0 eng 0x40a4748b685fb686 dev 0x40a4748b685fb686 ok] [239/0 eng 0x409b083a886da888 dev 0x409b083a886da888 ok] [375/0 eng 0x40a5f1f319113190 dev 0x40a5f1f319113190 ok] [397/0 eng 0x40a4edf319113190 dev 0x40a4edf319113190 ok] [400/0 eng 0x40a4e9f319113190 dev 0x40a4e9f319113190 ok] [444/0 eng 0x4098cd6b270ab274 dev 0x4098cd6b270ab274 ok] [456/0 eng 0x40a4ab23b7ae3b7c dev 0x40a4ab23b7ae3b7c ok] [458/0 eng 0x40a2c5bc06fcc070 dev 0x40a2c5bc06fcc070 ok] [482/0 eng 0x40a08eeca599ca5a dev 0x40a08eeca599ca5a ok] [9/0 eng 0x40a56723b7ae3b7c dev 0x40a56723b7ae3b7c ok] [39/0 eng 0x40a5608b685fb686 dev 0x40a5608b685fb686 ok] [112/0 eng 0x409ea83a886da888 dev 0x409ea83a886da888 ok] [140/0 eng 0x40a266eca599ca5a dev 0x40a266eca599ca5a ok] [159/0 eng 0x40a95f23b7ae3b7c dev 0x40a95f23b7ae3b7c ok] [267/0 eng 0x40a02584f4e84f50 dev 0x40a02584f4e84f50 ok] [365/0 eng 0x409b6d6b270ab274 dev 0x409b6d6b270ab274 ok] [378/0 eng 0x40964a9bc5a7bc5c dev 0x40964a9bc5a7bc5c ok] [66/0 eng 0x40a09384f4e84f50 dev 0x40a09384f4e84f50 ok] [78/0 eng 0x40a5e7f319113190 dev 0x40a5e7f319113190 ok] [90/0 eng 0x40a10b84f4e84f50 dev 0x40a10b84f4e84f50 ok] [194/0 eng 0x40a5d28b685fb686 dev 0x40a5d28b685fb686 ok] [256/0 eng 0x409ad96b270ab274 dev 0x409ad96b270ab274 ok] [285/0 eng 0x409c316b270ab274 dev 0x409c316b270ab274 ok] [309/0 eng 0x40a67654564b4564 dev 0x40a67654564b4564 ok] [29/0 eng 0x40a971f319113190 dev 0x40a971f319113190 ok] [62/0 eng 0x40a7ddf319113190 dev 0x40a7ddf319113190 ok] [118/0 eng 0x409d1d6b270ab274 dev 0x409d1d6b270ab274 ok] [176/0 eng 0x40a292eca599ca5a dev 0x40a292eca599ca5a ok] [186/0 eng 0x40a41454564b4564 dev 0x40a41454564b4564 ok] [205/0 eng 0x409ccd6b270ab274 dev 0x409ccd6b270ab274 ok] [459/0 eng 0x409cfd6b270ab274 dev 0x409cfd6b270ab274 ok] [15/0 eng 0x40aa7ff319113190 dev 0x40aa7ff319113190 ok] [107/0 eng 0x40aa0bf319113190 dev 0x40aa0bf319113190 ok] [124/0 eng 0x40a53a54564b4564 dev 0x40a53a54564b4564 ok] [146/0 eng 0x409d696b270ab274 dev 0x409d696b270ab274 ok] [293/0 eng 0x409ea16b270ab274 dev 0x409ea16b270ab274 ok] [308/0 eng 0x40a85654564b4564 dev 0x40a85654564b4564 ok] [312/0 eng 0x40a62bbc06fcc070 dev 0x40a62bbc06fcc070 ok] [320/0 eng 0x409b269bc5a7bc5c dev 0x409b269bc5a7bc5c ok] [340/0 eng 0x40ae9b4c634fcfb2 dev 0x40ae9b4c634fcfb2 ok] [383/0 eng 0x40a46654564b4564 dev 0x40a46654564b4564 ok] [423/0 eng 0x409d996b270ab274 dev 0x409d996b270ab274 ok] [4/0 eng 0x40a1c01d4436d444 dev 0x40a1c01d4436d444 ok] [32/0 eng 0x40ab19f319113190 dev 0x40ab19f319113190 ok] [95/0 eng 0x40a82dbc06fcc070 dev 0x40a82dbc06fcc070 ok] [150/0 eng 0x40a58c54564b4564 dev 0x40a58c54564b4564 ok] [154/0 eng 0x40a58aeca599ca5a dev 0x40a58aeca599ca5a ok] [160/0 eng 0x40a7a1bc06fcc070 dev 0x40a7a1bc06fcc070 ok] [163/0 eng 0x40a91b23b7ae3b7c dev 0x40a91b23b7ae3b7c ok] [252/0 eng 0x40a2541d4436d444 dev 0x40a2541d4436d444 ok] [258/0 eng 0x40a2cc1d4436d444 dev 0x40a2cc1d4436d444 ok] [288/0 eng 0x409d0a9bc5a7bc5c dev 0x409d0a9bc5a7bc5c ok] [349/0 eng 0x409fb56b270ab274 dev 0x409fb56b270ab274 ok] [450/0 eng 0x40a94f23b7ae3b7c dev 0x40a94f23b7ae3b7c ok] [471/0 eng 0x40a80f23b7ae3b7c dev 0x40a80f23b7ae3b7c ok] [33/0 eng 0x40ac928b685fb686 dev 0x40ac928b685fb686 ok] [70/0 eng 0x40a064b59385593a dev 0x40a064b59385593a ok] [93/0 eng 0x40a830eca599ca5a dev 0x40a830eca599ca5a ok] [164/0 eng 0x409dbe9bc5a7bc5c dev 0x409dbe9bc5a7bc5c ok] [183/0 eng 0x40aa7923b7ae3b7c dev 0x40aa7923b7ae3b7c ok] [200/0 eng 0x40a5dceca599ca5a dev 0x40a5dceca599ca5a ok] [234/0 eng 0x40a0e4b59385593a dev 0x40a0e4b59385593a ok] [242/0 eng 0x40a72e54564b4564 dev 0x40a72e54564b4564 ok] [249/0 eng 0x40a72a54564b4564 dev 0x40a72a54564b4564 ok] [370/0 eng 0x40a6b254564b4564 dev 0x40a6b254564b4564 ok] [13/0 eng 0x40ae07f319113190 dev 0x40ae07f319113190 ok] [69/0 eng 0x40a150b59385593a dev 0x40a150b59385593a ok] [80/0 eng 0x40ac6e8b685fb686 dev 0x40ac6e8b685fb686 ok] [153/0 eng 0x40ae43f319113190 dev 0x40ae43f319113190 ok] [177/0 eng 0x40a7da54564b4564 dev 0x40a7da54564b4564 ok] [227/0 eng 0x40acb68b685fb686 dev 0x40acb68b685fb686 ok] [263/0 eng 0x40a3661d4436d444 dev 0x40a3661d4436d444 ok] [339/0 eng 0x40a6de54564b4564 dev 0x40a6de54564b4564 ok] [384/0 eng 0x40adc7f319113190 dev 0x40adc7f319113190 ok] [435/0 eng 0x40a50a1d4436d444 dev 0x40a50a1d4436d444 ok] [436/0 eng 0x40ac1123b7ae3b7c dev 0x40ac1123b7ae3b7c ok] [474/0 eng 0x40a1b8b59385593a dev 0x40a1b8b59385593a ok] [73/0 eng 0x40ad77bc06fcc070 dev 0x40ad77bc06fcc070 ok] [305/0 eng 0x40ad1e8b685fb686 dev 0x40ad1e8b685fb686 ok] [372/0 eng 0x40a57b84f4e84f50 dev 0x40a57b84f4e84f50 ok] [388/0 eng 0x40b08745b42fdb43 dev 0x40b08745b42fdb43 ok] [408/0 eng 0x40a9be54564b4564 dev 0x40a9be54564b4564 ok] [461/0 eng 0x40af47f319113190 dev 0x40af47f319113190 ok] [463/0 eng 0x40a1e74de2d3de2e dev 0x40a1e74de2d3de2e ok] [487/0 eng 0x40a3fe1d4436d444 dev 0x40a3fe1d4436d444 ok] [178/0 eng 0x40b0b5f98c8898c8 dev 0x40b0b5f98c8898c8 ok] [190/0 eng 0x40adf923b7ae3b7c dev 0x40adf923b7ae3b7c ok] [191/0 eng 0x40af6e8b685fb686 dev 0x40af6e8b685fb686 ok] [278/0 eng 0x40a73384f4e84f50 dev 0x40a73384f4e84f50 ok] [401/0 eng 0x40a2ab4de2d3de2e dev 0x40a2ab4de2d3de2e ok] [418/0 eng 0x40ac8bbc06fcc070 dev 0x40ac8bbc06fcc070 ok] [76/0 eng 0x40b161f98c8898c8 dev 0x40b161f98c8898c8 ok] [266/0 eng 0x40a440b59385593a dev 0x40a440b59385593a ok] [364/0 eng 0x40b05891dbd71dbe dev 0x40b05891dbd71dbe ok] [376/0 eng 0x40b0f5f98c8898c8 dev 0x40b0f5f98c8898c8 ok] [440/0 eng 0x40a4f8b59385593a dev 0x40a4f8b59385593a ok] [120/0 eng 0x40b21cf98c8898c8 dev 0x40b21cf98c8898c8 ok] [137/0 eng 0x40a3054de2d3de2e dev 0x40a3054de2d3de2e ok] [260/0 eng 0x40ac32eca599ca5a dev 0x40ac32eca599ca5a ok] [265/0 eng 0x40a3254de2d3de2e dev 0x40a3254de2d3de2e ok] [306/0 eng 0x40a566b59385593a dev 0x40a566b59385593a ok] [409/0 eng 0x40a7481d4436d444 dev 0x40a7481d4436d444 ok] [445/0 eng 0x40aadeeca599ca5a dev 0x40aadeeca599ca5a ok] [111/0 eng 0x40a98384f4e84f50 dev 0x40a98384f4e84f50 ok] [131/0 eng 0x40b305f98c8898c8 dev 0x40b305f98c8898c8 ok] [243/0 eng 0x40b17091dbd71dbe dev 0x40b17091dbd71dbe ok] [268/0 eng 0x40b2d5f98c8898c8 dev 0x40b2d5f98c8898c8 ok] [292/0 eng 0x40b325f98c8898c8 dev 0x40b325f98c8898c8 ok] [447/0 eng 0x40ad4e54564b4564 dev 0x40ad4e54564b4564 ok] [462/0 eng 0x40a620b59385593a dev 0x40a620b59385593a ok] [23/0 eng 0x40ac5584f4e84f50 dev 0x40ac5584f4e84f50 ok] [50/0 eng 0x40afa054564b4564 dev 0x40afa054564b4564 ok] [98/0 eng 0x40b2ea45b42fdb43 dev 0x40b2ea45b42fdb43 ok] [210/0 eng 0x40aa6c1d4436d444 dev 0x40aa6c1d4436d444 ok] [224/0 eng 0x40af1c54564b4564 dev 0x40af1c54564b4564 ok] [338/0 eng 0x40b36c45b42fdb43 dev 0x40b36c45b42fdb43 ok] [489/0 eng 0x40b2da45b42fdb43 dev 0x40b2da45b42fdb43 ok] [108/0 eng 0x40b0cc7652cce52d dev 0x40b0cc7652cce52d ok] [109/0 eng 0x40ad8f84f4e84f50 dev 0x40ad8f84f4e84f50 ok] [138/0 eng 0x40a7d8b59385593a dev 0x40a7d8b59385593a ok] [235/0 eng 0x40a85cb59385593a dev 0x40a85cb59385593a ok] [274/0 eng 0x40aea8eca599ca5a dev 0x40aea8eca599ca5a ok] [347/0 eng 0x40aa721d4436d444 dev 0x40aa721d4436d444 ok] [42/0 eng 0x40ab981d4436d444 dev 0x40ab981d4436d444 ok] [134/0 eng 0x40adc584f4e84f50 dev 0x40adc584f4e84f50 ok] [169/0 eng 0x40a9aeb59385593a dev 0x40a9aeb59385593a ok] [195/0 eng 0x40a7614de2d3de2e dev 0x40a7614de2d3de2e ok] [208/0 eng 0x40a972b59385593a dev 0x40a972b59385593a ok] [310/0 eng 0x40a7554de2d3de2e dev 0x40a7554de2d3de2e ok] [407/0 eng 0x40b584f98c8898c8 dev 0x40b584f98c8898c8 ok] [457/0 eng 0x40a98eb59385593a dev 0x40a98eb59385593a ok] [468/0 eng 0x40b59ef98c8898c8 dev 0x40b59ef98c8898c8 ok] [85/0 eng 0x40ad101d4436d444 dev 0x40ad101d4436d444 ok] [119/0 eng 0x40b52045b42fdb43 dev 0x40b52045b42fdb43 ok] [141/0 eng 0x40b2f8de037e6038 dev 0x40b2f8de037e6038 ok] [162/0 eng 0x40b47391dbd71dbe dev 0x40b47391dbd71dbe ok] [206/0 eng 0x40b3c391dbd71dbe dev 0x40b3c391dbd71dbe ok] [226/0 eng 0x40b44791dbd71dbe dev 0x40b44791dbd71dbe ok] [280/0 eng 0x40aa62b59385593a dev 0x40aa62b59385593a ok] [333/0 eng 0x40aae2b59385593a dev 0x40aae2b59385593a ok] [368/0 eng 0x40aaf6b59385593a dev 0x40aaf6b59385593a ok] [99/0 eng 0x40b54991dbd71dbe dev 0x40b54991dbd71dbe ok] [151/0 eng 0x40b02cc27a7427a8 dev 0x40b02cc27a7427a8 ok] [238/0 eng 0x40b3c6de037e6038 dev 0x40b3c6de037e6038 ok] [248/0 eng 0x40a9554de2d3de2e dev 0x40a9554de2d3de2e ok] [351/0 eng 0x40b1877652cce52d dev 0x40b1877652cce52d ok] [354/0 eng 0x40aec01d4436d444 dev 0x40aec01d4436d444 ok] [382/0 eng 0x40b2e02a2b25a2b2 dev 0x40b2e02a2b25a2b2 ok] [452/0 eng 0x40b62a45b42fdb43 dev 0x40b62a45b42fdb43 ok] [24/0 eng 0x40afb01d4436d444 dev 0x40afb01d4436d444 ok] [52/0 eng 0x40af7c1d4436d444 dev 0x40af7c1d4436d444 ok] [63/0 eng 0x40aac14de2d3de2e dev 0x40aac14de2d3de2e ok] [188/0 eng 0x40acf2b59385593a dev 0x40acf2b59385593a ok] [254/0 eng 0x40b28b7652cce52d dev 0x40b28b7652cce52d ok] [277/0 eng 0x40ad02b59385593a dev 0x40ad02b59385593a ok] [467/0 eng 0x40b2357652cce52d dev 0x40b2357652cce52d ok] [14/0 eng 0x40b55cde037e6038 dev 0x40b55cde037e6038 ok] [147/0 eng 0x40b5a8de037e6038 dev 0x40b5a8de037e6038 ok] [204/0 eng 0x40b0a20ea21b6a22 dev 0x40b0a20ea21b6a22 ok] [219/0 eng 0x40b81e45b42fdb43 dev 0x40b81e45b42fdb43 ok] [232/0 eng 0x40b7f045b42fdb43 dev 0x40b7f045b42fdb43 ok] [246/0 eng 0x40b83045b42fdb43 dev 0x40b83045b42fdb43 ok] [430/0 eng 0x40adf2b59385593a dev 0x40adf2b59385593a ok] [472/0 eng 0x40b8a445b42fdb43 dev 0x40b8a445b42fdb43 ok] [20/0 eng 0x40b25ac27a7427a8 dev 0x40b25ac27a7427a8 ok] [129/0 eng 0x40b1260ea21b6a22 dev 0x40b1260ea21b6a22 ok] [281/0 eng 0x40af8eb59385593a dev 0x40af8eb59385593a ok] [465/0 eng 0x40b7bb91dbd71dbe dev 0x40b7bb91dbd71dbe ok] [46/0 eng 0x40b5cc2a2b25a2b2 dev 0x40b5cc2a2b25a2b2 ok] [213/0 eng 0x40b89391dbd71dbe dev 0x40b89391dbd71dbe ok] [275/0 eng 0x40b5fa2a2b25a2b2 dev 0x40b5fa2a2b25a2b2 ok] [323/0 eng 0x40adc54de2d3de2e dev 0x40adc54de2d3de2e ok] [337/0 eng 0x40bb60f98c8898c8 dev 0x40bb60f98c8898c8 ok] [421/0 eng 0x40b8b591dbd71dbe dev 0x40b8b591dbd71dbe ok] [478/0 eng 0x40b5e42a2b25a2b2 dev 0x40b5e42a2b25a2b2 ok] [171/0 eng 0x40af134de2d3de2e dev 0x40af134de2d3de2e ok] [181/0 eng 0x40b5267652cce52d dev 0x40b5267652cce52d ok] [198/0 eng 0x40b96a91dbd71dbe dev 0x40b96a91dbd71dbe ok] [209/0 eng 0x40b5347652cce52d dev 0x40b5347652cce52d ok] [255/0 eng 0x40b5267652cce52d dev 0x40b5267652cce52d ok] [284/0 eng 0x40badb45b42fdb43 dev 0x40badb45b42fdb43 ok] [289/0 eng 0x40bc3df98c8898c8 dev 0x40bc3df98c8898c8 ok] [327/0 eng 0x40b2650ea21b6a22 dev 0x40b2650ea21b6a22 ok] [350/0 eng 0x40b5347652cce52d dev 0x40b5347652cce52d ok] [392/0 eng 0x40b3f5c27a7427a8 dev 0x40b3f5c27a7427a8 ok] [410/0 eng 0x40b6bb2a2b25a2b2 dev 0x40b6bb2a2b25a2b2 ok] [419/0 eng 0x40b96291dbd71dbe dev 0x40b96291dbd71dbe ok] [426/0 eng 0x40b805de037e6038 dev 0x40b805de037e6038 ok] [431/0 eng 0x40bacd45b42fdb43 dev 0x40bacd45b42fdb43 ok] [481/0 eng 0x40b6b12a2b25a2b2 dev 0x40b6b12a2b25a2b2 ok] [12/0 eng 0x40b488c27a7427a8 dev 0x40b488c27a7427a8 ok] [45/0 eng 0x40b8dade037e6038 dev 0x40b8dade037e6038 ok] [105/0 eng 0x40b3240ea21b6a22 dev 0x40b3240ea21b6a22 ok] [197/0 eng 0x40bbda45b42fdb43 dev 0x40bbda45b42fdb43 ok] [270/0 eng 0x40b8fade037e6038 dev 0x40b8fade037e6038 ok] [381/0 eng 0x40ba5791dbd71dbe dev 0x40ba5791dbd71dbe ok] [422/0 eng 0x40b030a6f169ef17 dev 0x40b030a6f169ef17 ok] [438/0 eng 0x40ba4791dbd71dbe dev 0x40ba4791dbd71dbe ok] [448/0 eng 0x40bd50f98c8898c8 dev 0x40bd50f98c8898c8 ok] [469/0 eng 0x40bbcc45b42fdb43 dev 0x40bbcc45b42fdb43 ok] [44/0 eng 0x40b82b2a2b25a2b2 dev 0x40b82b2a2b25a2b2 ok] [103/0 eng 0x40b84b2a2b25a2b2 dev 0x40b84b2a2b25a2b2 ok] [218/0 eng 0x40b0ffa6f169ef17 dev 0x40b0ffa6f169ef17 ok] [240/0 eng 0x40b0f9a6f169ef17 dev 0x40b0f9a6f169ef17 ok] [334/0 eng 0x40b3d30ea21b6a22 dev 0x40b3d30ea21b6a22 ok] [57/0 eng 0x40b174a6f169ef17 dev 0x40b174a6f169ef17 ok] [83/0 eng 0x40bc0791dbd71dbe dev 0x40bc0791dbd71dbe ok] [121/0 eng 0x40b7757652cce52d dev 0x40b7757652cce52d ok] [158/0 eng 0x40b176a6f169ef17 dev 0x40b176a6f169ef17 ok] [199/0 eng 0x40b92c2a2b25a2b2 dev 0x40b92c2a2b25a2b2 ok] [241/0 eng 0x40b3095ac9c2ac9d dev 0x40b3095ac9c2ac9d ok] [262/0 eng 0x40bc1191dbd71dbe dev 0x40bc1191dbd71dbe ok] [271/0 eng 0x40b2e95ac9c2ac9d dev 0x40b2e95ac9c2ac9d ok] [290/0 eng 0x40bd8245b42fdb43 dev 0x40bd8245b42fdb43 ok] [296/0 eng 0x40b4840ea21b6a22 dev 0x40b4840ea21b6a22 ok] [398/0 eng 0x40b2e15ac9c2ac9d dev 0x40b2e15ac9c2ac9d ok] [424/0 eng 0x40bc1b91dbd71dbe dev 0x40bc1b91dbd71dbe ok] [427/0 eng 0x40bc1191dbd71dbe dev 0x40bc1191dbd71dbe ok] [6/0 eng 0x40bb3dde037e6038 dev 0x40bb3dde037e6038 ok] [18/0 eng 0x40bcd291dbd71dbe dev 0x40bcd291dbd71dbe ok] [144/0 eng 0x40bff1f98c8898c8 dev 0x40bff1f98c8898c8 ok] [264/0 eng 0x40bfe1f98c8898c8 dev 0x40bfe1f98c8898c8 ok] [279/0 eng 0x40b51f0ea21b6a22 dev 0x40b51f0ea21b6a22 ok] [332/0 eng 0x40bfe3f98c8898c8 dev 0x40bfe3f98c8898c8 ok] [336/0 eng 0x40beab45b42fdb43 dev 0x40beab45b42fdb43 ok] [353/0 eng 0x40b20ba6f169ef17 dev 0x40b20ba6f169ef17 ok] [7/0 eng 0x40b5c80ea21b6a22 dev 0x40b5c80ea21b6a22 ok] [113/0 eng 0x40b2aca6f169ef17 dev 0x40b2aca6f169ef17 ok] [173/0 eng 0x40b5d00ea21b6a22 dev 0x40b5d00ea21b6a22 ok] [247/0 eng 0x40b5ce0ea21b6a22 dev 0x40b5ce0ea21b6a22 ok] [287/0 eng 0x40b5c60ea21b6a22 dev 0x40b5c60ea21b6a22 ok] [291/0 eng 0x40bc0cde037e6038 dev 0x40bc0cde037e6038 ok] [297/0 eng 0x40b5ce0ea21b6a22 dev 0x40b5ce0ea21b6a22 ok] [319/0 eng 0x40b5cc0ea21b6a22 dev 0x40b5cc0ea21b6a22 ok] [325/0 eng 0x40bd9991dbd71dbe dev 0x40bd9991dbd71dbe ok] [433/0 eng 0x40b2aea6f169ef17 dev 0x40b2aea6f169ef17 ok] [488/0 eng 0x40b43f5ac9c2ac9d dev 0x40b43f5ac9c2ac9d ok] [28/0 eng 0x40b4e15ac9c2ac9d device: not created yet (deferred to the next transition)] [86/0 eng 0x40bb342a2b25a2b2 device: not created yet (deferred to the next transition)] [94/0 eng 0x40bb342a2b25a2b2 device: not created yet (deferred to the next transition)] [167/0 eng 0x40b99f7652cce52d device: not created yet (deferred to the next transition)] [245/0 eng 0x40b4e15ac9c2ac9d device: not created yet (deferred to the next transition)] [402/0 eng 0x40b4e15ac9c2ac9d device: not created yet (deferred to the next transition)] [411/0 eng 0x40bff245b42fdb43 device: not created yet (deferred to the next transition)] [415/0 eng 0x40b99f7652cce52d device: not created yet (deferred to the next transition)]
TICK boundary 32 engine_tick 35: dev_hash 0xf9baeeed26593db5 engine_hash 0xf9baeeed26593db5 match=yes | claims 2556 | dev_claims_total 36432 | live_attacks 255 | engine_attacks 263
INIT_ATTACK at boundary 33 (engine tick 35) slot 255: owner=28 target=0 troops_bits=0x40b4e15ac9c2ac9d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 33 (engine tick 35) slot 256: owner=86 target=0 troops_bits=0x40bb342a2b25a2b2 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 33 (engine tick 35) slot 257: owner=94 target=0 troops_bits=0x40bb342a2b25a2b2 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 33 (engine tick 35) slot 258: owner=167 target=0 troops_bits=0x40b99f7652cce52d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 33 (engine tick 35) slot 259: owner=245 target=0 troops_bits=0x40b4e15ac9c2ac9d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 33 (engine tick 35) slot 260: owner=402 target=0 troops_bits=0x40b4e15ac9c2ac9d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 33 (engine tick 35) slot 261: owner=411 target=0 troops_bits=0x40bff245b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 33 (engine tick 35) slot 262: owner=415 target=0 troops_bits=0x40b99f7652cce52d heap_len=32 border_len=24 heap_peak=32 (device-computed)
